,db_id,original_sql
15500,tpch,"SELECT combined_info, upper_comment, comment_length, modified_supplier_comment, sanitized_address FROM (SELECT p.p_name, s.s_name, CONCAT('Part: ', p.p_name, ' | Supplier: ', s.s_name) AS combined_info, UPPER(p.p_comment) AS upper_comment, LENGTH(p.p_comment) AS comment_length, REPLACE(s.s_comment, 's', 'X') AS modified_supplier_comment, REGEXP_REPLACE(s.s_address, '[^a-zA-Z0-9 ]', '') AS sanitized_address FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey) WHERE comment_length > 10 ORDER BY upper_comment ASC, combined_info DESC;"
15501,tpch,"SELECT s.s_name AS supplier_name, p.p_name AS part_name, COUNT(DISTINCT o.o_orderkey) AS number_of_orders, SUM(l.l_quantity) AS total_quantity, AVG(l.l_extendedprice) AS average_extended_price, STRING_AGG(DISTINCT CONCAT(c.c_name, ' from ', r.r_name), ', ') AS customer_names, STRING_AGG(DISTINCT p.p_comment, '; ') AS part_comments FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE p.p_name LIKE '%widget%' AND o.o_orderdate >= '1997-01-01' AND o.o_orderdate < '1998-01-01' GROUP BY s.s_name, p.p_name ORDER BY number_of_orders DESC, total_quantity DESC;"
15502,tpch,"SELECT s.s_name AS supplier_name, p.p_name AS part_name, SUM(ps.ps_availqty) AS total_available_quantity, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_supply_cost, COUNT(DISTINCT o.o_orderkey) AS total_orders, STRING_AGG(DISTINCT CONCAT(c.c_name, ' (', c.c_acctbal, ')'), '; ') AS customer_details FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey LEFT JOIN lineitem l ON l.l_partkey = p.p_partkey LEFT JOIN orders o ON o.o_orderkey = l.l_orderkey LEFT JOIN customer c ON c.c_custkey = o.o_custkey WHERE p.p_name LIKE '%widget%' AND s.s_comment NOT LIKE '%special%' GROUP BY s.s_name, p.p_name HAVING SUM(ps.ps_availqty) > 100 ORDER BY total_supply_cost DESC, total_available_quantity ASC;"
15503,tpch,"SELECT part_detail, nation_name, supplier_name, customer_name, order_status, return_flag, LENGTH(part_detail) AS part_length, CHAR_LENGTH(nation_name) AS nation_length, COALESCE(NULLIF(TRIM(supplier_name), ''), 'No Supplier') AS effective_supplier, CONCAT('Customer: ', customer_name, ' | Nation: ', nation_name) AS customer_info FROM (SELECT CONCAT(p.p_name, ' ', p.p_mfgr) AS part_detail, n.n_name AS nation_name, s.s_name AS supplier_name, c.c_name AS customer_name, o.o_orderstatus AS order_status, l.l_returnflag AS return_flag FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey) WHERE LENGTH(part_detail) > 20 ORDER BY part_length DESC, customer_name ASC FETCH FIRST 100 ROWS ONLY;"
15504,tpch,"SELECT p.p_name, s.s_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, AVG(CASE WHEN p.p_size < 15 THEN 1 WHEN p.p_size BETWEEN 15 AND 30 THEN 2 ELSE 3 END) AS size_category, STRING_AGG(DISTINCT r.r_name, ', ') AS regions_supplied, COUNT(DISTINCT o.o_orderkey) AS total_orders FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE p.p_comment LIKE '%special%' AND o.o_orderdate >= '1997-01-01' GROUP BY p.p_name, s.s_name HAVING SUM(l.l_extendedprice * (1 - l.l_discount)) > 1000 ORDER BY total_revenue DESC, p.p_name;"
15505,tpch,"SELECT SUBSTRING(p.p_name, 1, 10) AS short_name, COUNT(DISTINCT s.s_suppkey) AS supplier_count, AVG(ps.ps_supplycost) AS average_supplycost, CONCAT(n.n_name, ' (', r.r_name, ')') AS nation_region, STRING_AGG(DISTINCT c.c_name, ', ') AS customer_names FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN customer c ON s.s_nationkey = c.c_nationkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE p.p_retailprice > 50.00 AND p.p_type LIKE '%metal%' GROUP BY short_name, nation_region HAVING COUNT(DISTINCT c.c_custkey) > 5 ORDER BY average_supplycost DESC;"
15506,tpch,"SELECT CONCAT(s.s_name, ' (', s.s_suppkey, ')') AS supplier_info, COUNT(DISTINCT ps.ps_partkey) AS total_parts, AVG(ps.ps_supplycost) AS avg_supply_cost, SUM(l.l_quantity) AS total_quantity_sold, RANK() OVER (ORDER BY SUM(l.l_quantity) DESC) AS rank_by_quantity FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN lineitem l ON ps.ps_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE s.s_comment LIKE '%preferred%' AND o.o_orderstatus = 'O' AND l.l_shipdate BETWEEN '1997-01-01' AND '1997-12-31' GROUP BY s.s_suppkey, s.s_name HAVING COUNT(DISTINCT ps.ps_partkey) > 5 ORDER BY total_quantity_sold DESC LIMIT 10;"
15507,tpch,"SELECT COUNT(*) AS total_parts, MIN(p_retailprice) AS min_retail_price, MAX(p_retailprice) AS max_retail_price, AVG(p_retailprice) AS avg_retail_price, STRING_AGG(DISTINCT supplier_name, ', ') AS supplier_names FROM (SELECT fp.p_partkey, fp.p_name, fp.p_retailprice, sd.s_name AS supplier_name, sd.s_acctbal FROM (SELECT p.p_partkey, p.p_name, p.p_retailprice, p.p_comment FROM part p WHERE p.p_retailprice > 50.00 AND LENGTH(p.p_comment) > 10) fp JOIN partsupp ps ON fp.p_partkey = ps.ps_partkey JOIN (SELECT s.s_suppkey, s.s_name, s.s_acctbal, s.s_comment FROM supplier s WHERE s.s_acctbal < 1000.00) sd ON ps.ps_suppkey = sd.s_suppkey) WHERE p_retailprice BETWEEN 50.00 AND 200.00 GROUP BY p_partkey, p_name, p_retailprice ORDER BY total_parts DESC;"
15508,tpch,"SELECT fp.p_name, fp.p_brand, fp.p_type, sd.supp_name, sd.ps_availqty, sd.ps_supplycost, fp.total_quantity FROM (SELECT p.p_partkey, p.p_name, p.p_brand, p.p_type, SUM(l.l_quantity) AS total_quantity FROM part p JOIN lineitem l ON p.p_partkey = l.l_partkey WHERE p.p_brand LIKE 'Brand%TTL%%' GROUP BY p.p_partkey, p.p_name, p.p_brand, p.p_type HAVING SUM(l.l_quantity) > 100) fp JOIN (SELECT fs.ps_partkey, fs.supp_name, fs.ps_availqty, fs.ps_supplycost FROM (SELECT ps_partkey, ps_suppkey, s_name AS supp_name, ps_availqty, ps_supplycost, ROW_NUMBER() OVER (PARTITION BY ps_partkey ORDER BY ps_supplycost DESC) AS rn FROM partsupp JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey) fs WHERE fs.rn = 1) sd ON fp.p_partkey = sd.ps_partkey ORDER BY sd.ps_supplycost, fp.total_quantity DESC;"
15509,tpch,"SELECT rp.p_name AS part_name, rp.p_retailprice AS retail_price, si.s_name AS supplier_name, si.nation_name, si.region_name, CONCAT('Part: ', rp.p_name, ', Retail Price: $', CAST(rp.p_retailprice AS DECIMAL(10, 2)), ', Supplier: ', si.s_name) AS part_info FROM (SELECT p.p_partkey, p.p_name, p.p_mfgr, p.p_brand, p.p_type, p.p_size, p.p_container, p.p_retailprice, p.p_comment, ROW_NUMBER() OVER (PARTITION BY p.p_brand ORDER BY p.p_retailprice DESC) AS rank FROM part p WHERE p.p_size BETWEEN 10 AND 20) rp JOIN partsupp ps ON rp.p_partkey = ps.ps_partkey JOIN (SELECT s.s_suppkey, s.s_name, s.s_phone, n.n_name AS nation_name, r.r_name AS region_name FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey) si ON ps.ps_suppkey = si.s_suppkey WHERE rp.rank <= 5 ORDER BY rp.p_retailprice DESC;"
15510,tpch,"SELECT s.s_suppkey, s.total_available_quantity, s.unique_parts_count, s.average_supply_cost, s.part_names, r.r_regionkey, r.r_name, r.total_nations, r.nation_names FROM (SELECT s.s_suppkey, SUM(ps.ps_availqty) AS total_available_quantity, COUNT(DISTINCT p.p_partkey) AS unique_parts_count, AVG(ps.ps_supplycost) AS average_supply_cost, STRING_AGG(p.p_name, ', ') AS part_names FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey GROUP BY s.s_suppkey) s JOIN (SELECT r.r_regionkey, r.r_name, COUNT(DISTINCT n.n_nationkey) AS total_nations, STRING_AGG(n.n_name, ', ') AS nation_names FROM region r JOIN nation n ON r.r_regionkey = n.n_regionkey GROUP BY r.r_regionkey, r.r_name) r ON r.r_regionkey = (s.s_suppkey % 5 + 1) ORDER BY s.total_available_quantity DESC, r.r_name;"
15511,tpch,"SELECT f.p_partkey, f.p_name, f.p_brand, f.p_retailprice, f.s_name, f.nation_name, f.price_category FROM (SELECT cd.p_partkey, cd.p_name, cd.p_brand, cd.p_retailprice, cd.s_name, cd.nation_name, CASE WHEN cd.p_retailprice > 500 THEN 'Expensive' WHEN cd.p_retailprice BETWEEN 250 AND 500 THEN 'Moderately Priced' ELSE 'Affordable' END AS price_category FROM (SELECT rp.p_partkey, rp.p_name, rp.p_brand, rp.p_retailprice, swc.s_suppkey, swc.s_name, swc.nation_name, rp.rank_price FROM (SELECT p.p_partkey, p.p_name, p.p_brand, p.p_retailprice, ROW_NUMBER() OVER (PARTITION BY p.p_brand ORDER BY p.p_retailprice DESC) AS rank_price FROM part p WHERE p.p_name LIKE '%metal%' OR p.p_comment LIKE '%metal%') rp LEFT JOIN partsupp ps ON rp.p_partkey = ps.ps_partkey LEFT JOIN (SELECT s.s_suppkey, s.s_name, s.s_address, s.s_comment, n.n_name AS nation_name FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey WHERE s.s_comment LIKE '%reliable%') swc ON ps.ps_suppkey = swc.s_suppkey) cd WHERE cd.rank_price <= 5) f ORDER BY f.p_brand, f.p_retailprice DESC;"
15512,tpch,"SELECT p.p_partkey, p.p_name, CONCAT('Supplier: ', s.s_name, ', Region: ', r.r_name) AS supplier_region_info, COUNT(DISTINCT o.o_orderkey) AS total_orders, SUM(l.l_quantity) AS total_quantity_sold, AVG(l.l_extendedprice) AS avg_price, SUM(CASE WHEN l.l_returnflag = 'R' THEN l.l_quantity ELSE 0 END) AS total_returned FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE p.p_name LIKE '%widget%' AND o.o_orderdate BETWEEN '1997-01-01' AND '1997-12-31' GROUP BY p.p_partkey, p.p_name, s.s_name, r.r_name ORDER BY total_orders DESC, total_quantity_sold DESC;"
15513,tpch,"SELECT p.p_name AS part_name, s.s_name AS supplier_name, c.c_name AS customer_name, r.r_name AS region_name, COUNT(DISTINCT o.o_orderkey) AS total_orders, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, AVG(l.l_quantity) AS avg_quantity_per_order, STRING_AGG(DISTINCT CONCAT_WS(':', s.s_phone, s.s_address), '; ') AS supplier_details FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE p.p_size > 10 AND o.o_orderdate BETWEEN '1997-01-01' AND '1997-12-31' AND l.l_shipmode IN ('AIR', 'SEA') GROUP BY p.p_name, s.s_name, c.c_name, r.r_name ORDER BY total_revenue DESC, avg_quantity_per_order ASC LIMIT 10;"
15514,tpch,"SELECT p.p_name AS part_name, s.s_name AS supplier_name, c.c_name AS customer_name, SUM(l.l_quantity) AS total_quantity, SUM(l.l_extendedprice) AS total_revenue, AVG(l.l_discount) AS average_discount, COUNT(DISTINCT o.o_orderkey) AS total_orders, r.r_name AS region_name FROM lineitem l JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey JOIN partsupp ps ON l.l_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey JOIN part p ON ps.ps_partkey = p.p_partkey WHERE l.l_shipdate BETWEEN '1997-01-01' AND '1997-12-31' AND p.p_brand LIKE 'Brand%' GROUP BY p.p_name, s.s_name, c.c_name, r.r_name ORDER BY total_revenue DESC LIMIT 100;"
15515,tpch,"SELECT p.p_name, ts.supplier_info, SUM(ps.ps_availqty) AS total_available_qty FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN (SELECT s.*, CONCAT(s.s_name, ' (', n.n_name, ')') AS supplier_info FROM (SELECT s.s_suppkey, s.s_name, n.n_name AS nation_name, COUNT(DISTINCT ps.ps_partkey) AS part_count, SUM(ps.ps_supplycost * ps.ps_availqty) AS total_supply_cost, RANK() OVER (PARTITION BY n.n_name ORDER BY SUM(ps.ps_supplycost * ps.ps_availqty) DESC) AS rank_within_nation FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey GROUP BY s.s_suppkey, s.s_name, n.n_name) s JOIN nation n ON s.nation_name = n.n_name WHERE s.rank_within_nation <= 3) ts ON ps.ps_suppkey = ts.s_suppkey GROUP BY p.p_name, ts.supplier_info ORDER BY total_available_qty DESC LIMIT 10;"
15516,tpch,"SELECT p.p_name, s.s_name, c.c_name, SUM(l.l_quantity) AS total_quantity, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, SUBSTRING(p.p_comment, 1, 10) AS short_comment, CONCAT(r.r_name, ' - ', n.n_name) AS region_nation FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE p.p_size >= 10 AND l.l_shipdate BETWEEN '1997-01-01' AND '1997-12-31' GROUP BY p.p_name, s.s_name, c.c_name, p.p_comment, r.r_name, n.n_name HAVING SUM(l.l_extendedprice * (1 - l.l_discount)) > 100000 ORDER BY total_revenue DESC;"
15517,tpch,"SELECT p.p_name, COUNT(DISTINCT ps.ps_suppkey) AS supplier_count, SUM(ps.ps_availqty) AS total_available_qty, AVG(ps.ps_supplycost) AS avg_supply_cost, MAX(SUBSTRING(p.p_comment, 1, 20)) AS comment_excerpt, r.r_name AS region_name, n.n_name AS nation_name FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE p.p_name LIKE '%Widget%' GROUP BY p.p_name, r.r_name, n.n_name HAVING SUM(ps.ps_availqty) > 500 ORDER BY supplier_count DESC, avg_supply_cost ASC LIMIT 10;"
15518,tpch,"SELECT fr.customer_name, fr.top_supplier, fr.supplier_balance, fr.order_count, fr.total_spent, fr.last_order_date FROM (SELECT coi.c_name AS customer_name, COALESCE(rs.s_name, 'No Suppliers') AS top_supplier, rs.s_acctbal AS supplier_balance, coi.order_count, coi.total_spent, coi.last_order_date FROM (SELECT c.c_custkey, c.c_name, COUNT(DISTINCT o.o_orderkey) AS order_count, SUM(o.o_totalprice) AS total_spent, MAX(o.o_orderdate) AS last_order_date FROM customer c JOIN orders o ON c.c_custkey = o.o_custkey WHERE c.c_mktsegment = 'BUILDING' GROUP BY c.c_custkey, c.c_name) coi LEFT JOIN (SELECT s.s_suppkey, s.s_name, s.s_acctbal, RANK() OVER (PARTITION BY p.p_brand ORDER BY s.s_acctbal DESC) AS supplier_rank FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey WHERE p.p_retailprice > 50.00) rs ON coi.order_count >= 5 AND rs.supplier_rank = 1) fr WHERE fr.total_spent > 1000.00 ORDER BY fr.total_spent DESC;"
15519,tpch,"SELECT CONCAT('Supplier Name: ', s.s_name, ', Part: ', p.p_name, ', Comment: ', ps.ps_comment) AS detailed_info, LENGTH(s.s_name) AS supplier_name_length, LENGTH(p.p_name) AS part_name_length, LENGTH(ps.ps_comment) AS comment_length, SUBSTRING(p.p_comment, 1, 10) AS short_comment, REPLACE(s.s_comment, 'excellent', 'superb') AS modified_comment FROM supplier s JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey WHERE p.p_retailprice > 100.00 AND s.s_acctbal < (SELECT AVG(s2.s_acctbal) FROM supplier s2) ORDER BY p.p_name ASC, s.s_name DESC LIMIT 50;"
15520,tpch,"SELECT CONCAT(s.s_name, ' (', n.n_name, ')') AS supplier_info, COUNT(DISTINCT o.o_orderkey) AS total_orders, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, AVG(l.l_quantity) AS avg_quantity, MAX(l.l_tax) AS max_tax, MIN(l.l_discount) AS min_discount FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE l.l_shipdate BETWEEN '1996-01-01' AND '1997-12-31' AND p.p_retailprice > 50.00 GROUP BY s.s_name, n.n_name, l.l_extendedprice, l.l_discount, l.l_quantity, l.l_tax HAVING COUNT(DISTINCT o.o_orderkey) > 10 ORDER BY total_revenue DESC, avg_quantity ASC LIMIT 100;"
15521,tpch,"SELECT p.p_name AS part_name, s.s_name AS supplier_name, c.c_name AS customer_name, COUNT(o.o_orderkey) AS order_count, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, AVG(s.s_acctbal) AS average_supplier_balance, STRING_AGG(DISTINCT r.r_name, ', ') AS regions_supplied FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN lineitem l ON l.l_partkey = p.p_partkey JOIN orders o ON o.o_orderkey = l.l_orderkey JOIN customer c ON c.c_custkey = o.o_custkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE p.p_name LIKE '%widget%' AND l.l_shipdate >= '1997-01-01' AND l.l_shipdate < '1997-12-31' GROUP BY p.p_name, s.s_name, c.c_name HAVING SUM(l.l_extendedprice * (1 - l.l_discount)) > 1000 ORDER BY total_revenue DESC;"
15522,tpch,"SELECT CONCAT(p.p_name, ' (', p.p_container, ') - ', p.p_comment) AS detailed_part_description, s.s_name AS supplier_name, r.r_name AS region_name, COUNT(DISTINCT o.o_orderkey) AS total_orders, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, AVG(l.l_quantity) AS average_quantity_per_line_item FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey JOIN nation n ON c.c_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE r.r_name LIKE 'Europe%' AND o.o_orderdate >= '1997-01-01' AND o.o_orderdate < '1998-01-01' GROUP BY detailed_part_description, supplier_name, region_name ORDER BY total_revenue DESC, average_quantity_per_line_item DESC;"
15523,tpch,"SELECT SUBSTR(p.p_name, 1, 20) AS short_name, REPLACE(p.p_comment, 'bad', 'good') AS updated_comment, CONCAT(s.s_name, ' (', s.s_phone, ')') AS supplier_info, COUNT(DISTINCT o.o_orderkey) AS order_count, AVG(l.l_extendedprice) AS avg_extended_price, MAX(l.l_discount) AS max_discount, MIN(l.l_tax) AS min_tax FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE p.p_size > 10 AND s.s_acctbal > 5000 AND o.o_orderdate >= DATE '1997-01-01' GROUP BY short_name, updated_comment, supplier_info ORDER BY order_count DESC, avg_extended_price DESC;"
15524,tpch,"SELECT p.p_name, SUBSTRING(p.p_comment, 1, 10) AS short_comment, LENGTH(p.p_comment) AS comment_length, COUNT(DISTINCT ps.ps_suppkey) AS supplier_count, MAX(ls.l_shipdate) AS last_ship_date, CASE WHEN p.p_retailprice > 100 THEN 'High Price' WHEN p.p_retailprice BETWEEN 50 AND 100 THEN 'Medium Price' ELSE 'Low Price' END AS price_category FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN lineitem li ON ps.ps_partkey = li.l_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN orders o ON li.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey JOIN lineitem ls ON ps.ps_partkey = ls.l_partkey WHERE s.s_nationkey IN (SELECT n.n_nationkey FROM nation n WHERE n.n_name = 'FRANCE') GROUP BY p.p_partkey, p.p_name, p.p_comment, p.p_retailprice, comment_length, price_category ORDER BY price_category, comment_length DESC LIMIT 50;"
15525,tpch,"SELECT region_name, nation_name, COUNT(*) AS total_parts, AVG(description_length) AS avg_description_length, MIN(description_length) AS min_description_length, MAX(description_length) AS max_description_length FROM (SELECT p.p_partkey, CONCAT_WS(' ', p.p_name, p.p_mfgr, p.p_brand, p.p_type, p.p_container) AS full_description, LENGTH(CONCAT_WS(' ', p.p_name, p.p_mfgr, p.p_brand, p.p_type, p.p_container)) AS description_length, r.r_name AS region_name, n.n_name AS nation_name, s.s_name AS supplier_name FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey) GROUP BY region_name, nation_name ORDER BY region_name, nation_name;"
15526,tpch,"SELECT p.p_partkey, p.p_name, s.s_name, SUM(l.l_quantity) AS total_quantity, COUNT(DISTINCT o.o_orderkey) AS total_orders, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, CASE WHEN SUM(l.l_quantity) > 100 THEN 'High Demand' WHEN SUM(l.l_quantity) BETWEEN 50 AND 100 THEN 'Moderate Demand' ELSE 'Low Demand' END AS demand_category FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE s.s_acctbal > 0 AND l.l_shipdate BETWEEN DATE '1997-01-01' AND DATE '1997-12-31' GROUP BY p.p_partkey, p.p_name, s.s_name HAVING COUNT(DISTINCT o.o_orderkey) > 5 ORDER BY total_revenue DESC;"
15527,tpch,"SELECT CONCAT('Supplier: ', s.s_name, ' | Nation: ', n.n_name) AS supplier_info, COUNT(DISTINCT o.o_orderkey) AS total_orders, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_revenue, AVG(p.p_retailprice) AS avg_part_price, STRING_AGG(DISTINCT CONCAT(p.p_name, ' (', p.p_mfgr, ')'), ', ') AS part_list FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN part p ON ps.ps_partkey = p.p_partkey JOIN lineitem l ON p.p_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey WHERE n.n_regionkey = (SELECT r.r_regionkey FROM region r WHERE r.r_name = 'ASIA') AND o.o_orderdate BETWEEN '1997-01-01' AND '1997-12-31' GROUP BY s.s_suppkey, s.s_name, n.n_nationkey, n.n_name, p.p_retailprice ORDER BY total_revenue DESC LIMIT 10;"
15528,tpch,"SELECT p.p_name, SUBSTR(p.p_comment, 1, 10) AS short_comment, r.r_name AS region_name, n.n_name AS nation_name, COUNT(DISTINCT s.s_suppkey) AS supplier_count, SUM(ps.ps_availqty) AS total_available_quantity, AVG(s.s_acctbal) AS average_account_balance FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN nation n ON s.s_nationkey = n.n_nationkey JOIN region r ON n.n_regionkey = r.r_regionkey WHERE p.p_type LIKE '%metal%' AND p.p_retailprice > 20.00 GROUP BY p.p_name, SUBSTR(p.p_comment, 1, 10), r.r_name, n.n_name HAVING COUNT(DISTINCT s.s_suppkey) > 5 ORDER BY AVG(s.s_acctbal) DESC LIMIT 10;"
15529,tpch,"SELECT p.p_name, s.s_name, c.c_name, SUM(l.l_extendedprice * (1 - l.l_discount)) AS total_sales, COUNT(DISTINCT o.o_orderkey) AS order_count, RANK() OVER (PARTITION BY p.p_partkey ORDER BY SUM(l.l_extendedprice * (1 - l.l_discount)) DESC) AS sales_rank, STRING_AGG(DISTINCT l.l_comment, '; ') AS comments FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey JOIN supplier s ON ps.ps_suppkey = s.s_suppkey JOIN lineitem l ON ps.ps_partkey = l.l_partkey JOIN orders o ON l.l_orderkey = o.o_orderkey JOIN customer c ON o.o_custkey = c.c_custkey WHERE c.c_mktsegment = 'BUILDING' AND l.l_shipdate >= DATE('1997-01-01') GROUP BY p.p_name, s.s_name, c.c_name, p.p_partkey, s.s_suppkey, c.c_custkey HAVING SUM(l.l_extendedprice * (1 - l.l_discount)) > 10000 ORDER BY total_sales DESC;"
